sim_index,tau,gamma,rho,R0,near_threshold,peak_I,peak_time,final_R
302,0.01150805,0.34678695,0.00743462,1.1283,1,2052.7505,12.05,14026.0
2864,0.00285921,0.27133205,0.00635682,0.3583,0,636.0,0.0,895.0
610,0.00773844,0.20268048,0.0011157,1.2981,0,2371.3346,32.13,17192.0
2516,0.00914462,0.27998921,0.00139539,1.1105,1,1212.7383,29.12,11012.0
1111,0.00302685,0.16779953,0.00791218,0.6133,0,791.0,0.0,2244.0
1134,0.00107864,0.21128648,0.0028651,0.1736,0,287.0,0.0,309.0
717,0.00637903,0.32874258,0.0093418,0.6597,0,934.0,0.0,3088.0
1559,0.00202776,0.11158219,0.00734495,0.6179,0,734.0,0.0,2383.0
882,0.00195956,0.41982018,0.00946605,0.1587,0,947.0,0.0,1036.0
3100,0.0056109,0.38697821,0.00459669,0.493,0,460.0,0.0,827.0
3604,0.01503853,0.24193675,0.00366668,2.1134,0,8071.5763,16.06,41379.0
3976,0.01156022,0.34007641,0.00530747,1.1558,1,1799.0897,12.05,13346.0
2637,0.01354176,0.2652665,0.00773604,1.7357,0,5561.7961,13.05,32325.0
2910,0.00420311,0.24363404,0.00500767,0.5866,0,501.0,0.0,1590.0
3732,0.00440163,0.26758618,0.00873894,0.5593,0,874.0,0.0,2272.0
1905,0.0107478,0.40517043,0.00354907,0.9019,1,796.8958,15.06,7659.0
3862,0.00247299,0.1525323,0.00152541,0.5512,0,153.0,0.0,418.0
3474,0.01784534,0.4465684,0.00939553,1.3587,0,2950.15,8.03,20359.0
1886,0.01722895,0.22438179,0.00295621,2.6107,0,12400.7151,14.06,54177.0
3127,0.02200125,0.2394404,0.00651953,3.1241,0,16779.6165,10.04,63888.0
1374,0.00667942,0.14464733,0.00768447,1.57,0,4126.2352,24.1,26522.0
111,0.0164123,0.34531315,0.00336172,1.616,0,4229.8405,13.05,28030.0
2880,0.02218452,0.34829956,0.00327204,2.1656,0,8512.5412,10.04,43120.0
3208,0.00666819,0.45872405,0.00594189,0.4942,0,594.0,0.0,1074.0
3091,0.0146014,0.38347817,0.0044157,1.2946,0,2188.3714,12.05,17060.0
1710,0.00503068,0.36180401,0.00349472,0.4728,0,349.0,0.0,485.0
1090,0.0161339,0.38794179,0.00766594,1.414,0,3147.2853,10.04,21451.0
1938,0.0131691,0.36535608,0.00853561,1.2255,0,2402.0275,11.04,17095.0
548,0.01676065,0.32308933,0.00526315,1.7638,0,6262.9259,12.05,34128.0
1191,0.00855195,0.47760994,0.00590967,0.6088,0,591.0,0.0,1813.0
2494,0.00537833,0.09836458,0.00300769,1.859,0,6161.7663,45.18,36054.0
3227,0.00578676,0.12955402,0.0014884,1.5187,0,3419.8094,42.17,23763.0
1273,0.0088343,0.2622106,0.00857244,1.1455,1,1609.3762,16.06,13949.0
103,0.00784061,0.33632084,0.00615948,0.7926,0,616.0,0.0,3954.0
3307,0.02173593,0.35987072,0.00844775,2.0536,0,8385.7842,9.04,41488.0
2090,0.00382349,0.23729812,0.00968107,0.5478,0,968.0,0.0,2767.0
3877,0.0090172,0.39771306,0.00709194,0.7709,0,709.0,0.0,4490.0
3927,0.02013506,0.39472467,0.00616628,1.7344,0,5310.575,10.04,31524.0
730,0.01961596,0.35567152,0.0084731,1.8752,0,6979.7348,10.04,37182.0
3559,0.0027422,0.24833184,0.00843915,0.3754,0,844.0,0.0,1275.0
2668,0.01457165,0.27126586,0.00986595,1.8264,0,6187.9066,13.05,35552.0
3999,0.00074385,0.44141505,0.00348844,0.0573,0,349.0,0.0,362.0
2238,0.01601921,0.48150454,0.00692786,1.1311,1,1425.5126,8.03,12866.0
384,0.00161916,0.39867283,0.00398473,0.1381,0,398.0,0.0,455.0
1320,0.01817504,0.27599559,0.00772368,2.239,0,9781.6116,10.04,46208.0
579,0.01667757,0.33347449,0.00865149,1.7004,0,5178.6654,12.05,31915.0
150,0.00428724,0.30258576,0.00365481,0.4817,0,365.0,0.0,688.0
1928,0.01063074,0.468741,0.00213546,0.7711,0,218.6621,21.08,3133.0
218,0.00580407,0.28651735,0.0051014,0.6887,0,510.0,0.0,2238.0
3566,0.02141882,0.43789518,0.00584103,1.663,0,4924.0754,9.04,30084.0
1388,0.00473922,0.15367141,0.00779087,1.0486,1,1325.6873,23.09,10771.0
2925,0.01222023,0.40716577,0.00393463,1.0204,1,1363.6461,14.06,10626.0
3675,0.0115971,0.27986888,0.00625507,1.4089,0,3309.6693,15.06,22095.0
3720,0.00627857,0.34304518,0.009319,0.6223,0,932.0,0.0,2799.0
1076,0.004985,0.4130146,0.0082776,0.4104,0,828.0,0.0,1170.0
1354,0.02152271,0.31529827,0.00388927,2.3209,0,9460.0175,11.04,46473.0
819,0.00940705,0.21511126,0.004627,1.4869,0,3587.3858,20.08,23729.0
1741,0.01179454,0.26695286,0.00528891,1.5022,0,3529.0276,14.06,23551.0
1016,0.00392183,0.24732179,0.00243009,0.5391,0,243.0,0.0,373.0
2052,0.01604977,0.49380219,0.00617521,1.1051,1,1745.015,8.03,12895.0
1890,0.01989942,0.49485594,0.0052546,1.3672,0,3133.0077,9.04,21141.0
334,0.0192587,0.41552611,0.00573393,1.5758,0,4368.4712,9.04,27449.0
1130,0.01535519,0.45815546,0.00281145,1.1395,1,1395.3572,11.04,12654.0
869,0.00331486,0.32354086,0.00703918,0.3483,0,704.0,0.0,1178.0
1917,0.01079675,0.26926557,0.00376888,1.3633,0,2797.3927,16.06,20111.0
2038,0.00320538,0.10388172,0.00922964,1.0491,1,1269.3883,40.16,11154.0
599,0.01147928,0.39003912,0.00403608,1.0007,1,763.6371,12.05,8537.0
3335,0.02137726,0.43057186,0.00680792,1.6881,0,5121.1193,9.04,30544.0
1619,0.01324736,0.21316705,0.00624563,2.1129,0,8174.534,16.06,41997.0
2025,0.01807948,0.38823462,0.00716495,1.5833,0,4505.45,10.04,27802.0
2078,0.01446146,0.43864736,0.00563354,1.1209,1,1501.411,11.04,12095.0
1814,0.01154631,0.39038987,0.00317059,1.0056,1,1125.2728,13.05,9274.0
2842,0.00236386,0.19355621,0.00215173,0.4152,0,215.0,0.0,320.0
32,0.01098801,0.36546597,0.00945256,1.0222,1,1239.5589,7.03,10787.0
3994,0.01593355,0.35640111,0.00621226,1.52,0,4052.2622,11.04,25831.0
1164,0.00153101,0.25030716,0.00153295,0.208,0,153.0,0.0,176.0
338,0.00642942,0.21005148,0.00607302,1.0407,1,1373.6774,23.09,10921.0
1853,0.00865181,0.3549722,0.00118391,0.8287,1,216.7262,26.1,3959.0
2504,0.00963498,0.32649235,0.00326251,1.0034,1,1142.4678,16.06,9545.0
664,0.00531611,0.42696787,0.00934891,0.4233,0,935.0,0.0,1559.0
394,0.01610093,0.41857698,0.0015076,1.3078,0,2662.5324,12.05,18769.0
1845,0.01449354,0.47117575,0.00860707,1.0459,1,1496.7537,8.03,11823.0
509,0.02249155,0.31048238,0.00983331,2.463,0,11288.059,9.04,51550.0
3991,0.01539174,0.43049161,0.00550515,1.2156,0,2211.1031,9.04,15761.0
3236,0.00465029,0.35268071,0.0022033,0.4483,0,220.0,0.0,714.0
3421,0.00368502,0.2118752,0.00249758,0.5913,0,250.0,0.0,645.0
2906,0.00065736,0.48738185,0.00249925,0.0459,0,250.0,0.0,260.0
1846,0.0174238,0.43620803,0.0084083,1.3581,0,3196.5666,9.04,20560.0
1255,0.01773611,0.37179962,0.00462318,1.6219,0,4863.0881,12.05,29764.0
3858,0.00306145,0.08285212,0.00438502,1.2563,0,2771.486,62.25,17688.0
921,0.00492808,0.2245765,0.00267373,0.7461,0,267.0,0.0,3145.0
3822,0.00479407,0.34899776,0.00102152,0.467,0,102.0,0.0,171.0
1369,0.0103165,0.34880206,0.00816292,1.0056,1,1140.6228,9.04,8668.0
3695,0.01887463,0.15968001,0.00509113,4.0189,0,23315.441,13.05,75063.0
1482,0.00844125,0.42799608,0.00747864,0.6706,0,748.0,0.0,3202.0
1893,0.00147595,0.28667372,0.00673442,0.1751,0,673.0,0.0,742.0
239,0.0128,0.46792688,0.00568591,0.9301,1,921.0624,10.04,7175.0
1301,0.00881276,0.12169272,0.00658602,2.4622,0,10943.955,27.11,50753.0
3113,0.00377656,0.30527501,0.00263332,0.4206,0,263.0,0.0,412.0
3478,0.01463076,0.33382552,0.0023702,1.4901,0,3651.426,14.06,24109.0
3306,0.01101687,0.49806951,0.00521391,0.7521,0,767.4228,7.03,5143.0
2130,0.01250063,0.45959052,0.00145389,0.9248,1,729.2392,14.06,6662.0
3353,0.01420893,0.42367771,0.00902854,1.1403,1,1832.5179,11.04,14131.0
2909,0.01701352,0.40174894,0.00599652,1.4399,0,3606.6818,11.04,23893.0
2280,0.01532698,0.30809834,0.00242213,1.6914,0,5124.7144,14.06,30478.0
1180,0.01330421,0.30476877,0.00169172,1.4842,0,3773.0349,18.07,24364.0
1466,0.01329451,0.33864196,0.0058138,1.3348,0,2656.9557,13.05,18879.0
1303,0.00156766,0.36641659,0.0030185,0.1455,0,302.0,0.0,330.0
3719,0.00706498,0.42733112,0.00997419,0.5621,0,997.0,0.0,1957.0
2295,0.0005733,0.3820002,0.00660854,0.051,0,661.0,0.0,685.0
3116,0.00950238,0.33425386,0.00218526,0.9666,1,575.4716,33.13,7483.0
1683,0.00326248,0.28033551,0.00202972,0.3957,0,203.0,0.0,285.0
489,0.00437324,0.25781536,0.00144397,0.5767,0,144.0,0.0,222.0
747,0.01024448,0.43556568,0.00367462,0.7997,0,442.1628,15.06,4117.0
1247,0.01375116,0.44980335,0.00458511,1.0394,1,1064.8985,13.05,10313.0
3443,0.01605146,0.36793727,0.00213913,1.4833,0,3290.5838,13.05,22374.0
2791,0.01275685,0.2561975,0.00964853,1.693,0,5041.8841,14.06,30202.0
773,0.009498,0.36795641,0.00214842,0.8776,1,432.7588,23.09,5036.0
3444,0.01460594,0.36506275,0.00856715,1.3603,0,3157.1217,10.04,21848.0
3960,0.00578087,0.3523321,0.00824563,0.5579,0,825.0,0.0,2489.0
2518,0.02331358,0.45274327,0.00325427,1.7508,0,5489.7086,9.04,31997.0
2856,0.01885805,0.4196352,0.00762974,1.5279,0,4061.1849,9.04,25893.0
2540,0.00231937,0.49329199,0.00421479,0.1599,0,421.0,0.0,465.0
460,0.01978551,0.3786946,0.00972541,1.7764,0,5987.7497,9.04,33692.0
1721,0.00649291,0.35840012,0.00892913,0.616,0,893.0,0.0,2823.0
0,0.00093013,0.36020125,0.00284081,0.0878,0,284.0,0.0,296.0
411,0.01366993,0.30398139,0.0082211,1.529,0,4034.6271,13.05,26587.0
568,0.00095152,0.04653233,0.00872005,0.6953,0,872.0,0.0,3261.0
2422,0.0107272,0.42707812,0.00615149,0.854,1,639.3878,9.04,6352.0
1326,0.01115983,0.41161784,0.00642546,0.9218,1,816.5397,15.06,8292.0
1909,0.01079872,0.27971541,0.00326219,1.3126,0,2543.0032,18.07,19026.0
1642,0.00304769,0.05248484,0.00852102,1.9743,0,7458.3529,62.25,38809.0
3932,0.01221293,0.35719948,0.0041028,1.1625,1,2221.6792,14.06,16238.0
1705,0.00211518,0.1393842,0.00758123,0.516,0,758.0,0.0,1641.0
1184,0.01086643,0.42801904,0.0071128,0.8632,1,711.0,0.0,6446.0
2920,0.00611385,0.45714807,0.00527931,0.4547,0,528.0,0.0,968.0
3618,0.00513339,0.15009644,0.0077485,1.1628,1,1675.3648,29.12,14641.0
3826,0.01577166,0.42119534,0.00555687,1.2731,0,2345.2232,13.05,17193.0
2728,0.00393599,0.3152205,0.00812997,0.4245,0,813.0,0.0,1193.0
1768,0.00125359,0.10083053,0.00240517,0.4227,0,241.0,0.0,445.0
2628,0.02323783,0.47739186,0.00489899,1.655,0,4882.6385,9.04,29866.0
569,0.00891032,0.29658933,0.00857499,1.0214,1,1252.4429,15.06,10289.0
2657,0.01935212,0.42282203,0.00925929,1.5561,0,4197.367,7.03,27201.0
2208,0.01650428,0.45065766,0.00920089,1.2452,0,2693.2211,10.04,18703.0
2885,0.00073653,0.14708673,0.0028463,0.1703,0,285.0,0.0,327.0
1256,0.00578378,0.27878556,0.00181046,0.7054,0,212.204,49.2,2220.0
117,0.01735162,0.28333586,0.00665626,2.0822,0,8182.8174,12.05,42388.0
20,0.00883595,0.4950214,0.00681744,0.6069,0,682.0,0.0,2626.0
3481,0.00654753,0.15278993,0.00954243,1.457,0,4053.12,23.09,24730.0
2438,0.00878162,0.26274163,0.00569181,1.1364,1,1447.8868,20.08,12268.0
1105,0.00076556,0.29584615,0.00231935,0.088,0,232.0,0.0,241.0
799,0.01623457,0.31118708,0.0043204,1.7738,0,5542.6048,14.06,33003.0
3079,0.00207052,0.46758765,0.00405594,0.1506,0,406.0,0.0,466.0
1006,0.0103815,0.34528617,0.00909207,1.0223,1,1058.1644,16.06,10128.0
179,0.00145204,0.36298593,0.00909336,0.136,0,909.0,0.0,1018.0
189,0.01720263,0.44734425,0.00265507,1.3075,0,2419.3112,13.05,18183.0
2738,0.00078664,0.26485117,0.00558923,0.101,0,559.0,0.0,612.0
3405,0.00300143,0.460625,0.00894132,0.2215,0,894.0,0.0,1094.0
1364,0.01383267,0.47627973,0.00946059,0.9875,1,1409.717,9.04,10413.0
2492,0.01980907,0.33525138,0.0073358,2.009,0,7688.435,10.04,39420.0
802,0.01165753,0.39584899,0.00296808,1.0013,1,927.4793,17.07,8787.0
3276,0.00175899,0.31505928,0.00907148,0.1898,0,907.0,0.0,1042.0
2379,0.01400957,0.21764429,0.00675986,2.1886,0,8299.1254,16.06,43166.0
852,0.00890946,0.38571617,0.00978148,0.7853,0,978.0,0.0,5037.0
2279,0.00441435,0.19896619,0.00624055,0.7543,0,624.0,0.0,3431.0
44,0.0154515,0.47561422,0.00313841,1.1046,1,1598.086,13.05,12903.0
2272,0.00904758,0.43868712,0.00337087,0.7012,0,337.0,0.0,2453.0
383,0.01448327,0.49787709,0.00243425,0.9891,1,770.681,16.06,7431.0
25,0.01146013,0.29980421,0.00180539,1.2997,0,2303.5269,16.06,17353.0
2580,0.01898729,0.30339308,0.00428002,2.1278,0,8423.106,12.05,42844.0
60,0.0141809,0.42964059,0.0023698,1.1222,1,1439.0521,17.07,12708.0
3107,0.00617046,0.08975316,0.00754667,2.3375,0,9978.1365,36.14,48073.0
728,0.00628104,0.40429235,0.00358135,0.5282,0,358.0,0.0,1020.0
3782,0.01408035,0.41275592,0.00522517,1.1598,1,1887.7294,10.04,13542.0
3087,0.00771424,0.11582441,0.00263941,2.2645,0,9584.2891,32.13,46942.0
1739,0.02345165,0.47182052,0.00739625,1.69,0,4965.0705,8.03,30135.0
3015,0.00281303,0.10416886,0.00258618,0.9182,1,802.1664,67.27,7538.0
2473,0.01994421,0.32290005,0.00157537,2.1,0,7766.6245,12.05,41015.0
340,0.0026478,0.2982577,0.00216474,0.3018,0,216.0,0.0,320.0
2598,0.01719507,0.4084872,0.00808406,1.4312,0,3271.6777,10.04,23015.0
2039,0.02106488,0.45868387,0.0041723,1.5614,0,4042.1389,9.04,26702.0
3892,0.01437744,0.29710244,0.0066434,1.6453,0,4303.5742,14.06,27972.0
1654,0.00596998,0.23198515,0.00810174,0.875,1,871.8211,22.09,7830.0
2481,0.00753638,0.41582648,0.0032596,0.6162,0,326.0,0.0,1131.0
875,0.01105605,0.45344133,0.00861541,0.829,1,862.0,0.0,5360.0
2443,0.01971457,0.42505131,0.00637237,1.577,0,4608.2313,10.04,28010.0
2268,0.01187849,0.37710613,0.00594919,1.071,1,1631.517,12.05,12103.0
1748,0.02271935,0.47863024,0.00183924,1.6139,0,4409.8494,12.05,28071.0
1426,0.01834785,0.36382231,0.00777716,1.7146,0,5836.342,10.04,32140.0
2152,0.01593386,0.49175996,0.00120712,1.1017,1,1377.3669,17.07,11258.0
1652,0.00490714,0.27931382,0.00713918,0.5973,0,714.0,0.0,1381.0
1167,0.00315805,0.36968401,0.00193151,0.2904,0,193.0,0.0,258.0
1680,0.02322485,0.32857493,0.00767962,2.4032,0,10502.9694,9.04,48767.0
727,0.01200382,0.47852549,0.00630976,0.8529,1,694.4282,8.03,6193.0
2099,0.02255039,0.3831796,0.00839959,2.0009,0,8024.0724,8.03,39947.0
590,0.00701319,0.25425412,0.00325676,0.9378,1,963.144,29.12,8785.0
2749,0.02302473,0.29396071,0.0030365,2.6631,0,13272.8604,11.04,55824.0
2062,0.00324782,0.14296916,0.00612024,0.7724,0,612.0,0.0,4063.0
1957,0.01446794,0.35541061,0.00323007,1.3841,0,2781.0623,14.06,20193.0
2631,0.0159123,0.24735546,0.0072972,2.1872,0,9603.2825,12.05,45117.0
595,0.0130799,0.30000784,0.00430407,1.4823,0,3248.4718,16.06,23837.0
2662,0.00478384,0.29983915,0.00636379,0.5425,0,636.0,0.0,1555.0
2654,0.00650185,0.38207957,0.00208362,0.5786,0,208.0,0.0,409.0
3482,0.00235126,0.46510077,0.00606062,0.1719,0,606.0,0.0,685.0
790,0.0035665,0.0737994,0.00323269,1.6431,0,5378.3109,51.2,29614.0
276,0.00728003,0.37460258,0.00417873,0.6608,0,418.0,0.0,1725.0
136,0.01443081,0.37435615,0.00474925,1.3106,0,2186.0035,12.05,17601.0
931,0.003558,0.4048743,0.00887942,0.2988,0,888.0,0.0,1240.0
1500,0.0049055,0.36779078,0.00543494,0.4535,0,543.0,0.0,1252.0
666,0.01508863,0.32142795,0.00549524,1.596,0,4300.3591,13.05,27318.0
353,0.01464148,0.3623493,0.00656305,1.3738,0,3023.7811,12.05,22628.0
1996,0.01323026,0.32498432,0.00607602,1.3842,0,3232.8763,13.05,21084.0
1555,0.00475672,0.25156998,0.00808669,0.6429,0,809.0,0.0,3014.0
1121,0.01289493,0.21296461,0.0041162,2.0587,0,7726.9514,18.07,40358.0
1908,0.0095151,0.19831426,0.0058046,1.6313,0,4777.6749,20.08,29177.0
2048,0.01502379,0.43466984,0.00655789,1.1752,1,1539.8782,8.03,13405.0
1030,0.00395624,0.40165053,0.0017357,0.3349,0,174.0,0.0,251.0
2604,0.01578742,0.40095281,0.00813337,1.3387,0,3282.6648,11.04,21611.0
1687,0.00366252,0.22444448,0.00937911,0.5548,0,938.0,0.0,2680.0
1518,0.00936376,0.12795407,0.00252746,2.4881,0,12187.9988,26.1,52627.0
3677,0.00988844,0.33852125,0.0011091,0.9932,1,805.833,26.1,8272.0
1153,0.00554563,0.2776809,0.00756917,0.679,0,757.0,0.0,3836.0
254,0.00616526,0.20232694,0.00994477,1.036,1,1640.9466,20.08,11767.0
2119,0.01529991,0.33945041,0.00639989,1.5325,0,4187.5881,13.05,26143.0
1585,0.00607249,0.13252407,0.00433615,1.5579,0,4281.4696,28.11,26387.0
471,0.00107011,0.05369375,0.00808275,0.6776,0,808.0,0.0,3104.0
1931,0.00541107,0.31328276,0.00719566,0.5873,0,720.0,0.0,2591.0
1108,0.0124478,0.41085021,0.00635771,1.0301,1,1078.6909,13.05,10413.0
1871,0.00065164,0.4197938,0.00643734,0.0528,0,644.0,0.0,663.0
171,0.00683429,0.27396119,0.00702797,0.8482,1,703.0,0.0,5622.0
2783,0.00392107,0.42796961,0.00509371,0.3115,0,509.0,0.0,647.0
1216,0.00368071,0.17634117,0.00839598,0.7097,0,840.0,0.0,3180.0
1614,0.01987309,0.49520254,0.00958895,1.3645,0,3002.0012,7.03,20277.0
899,0.01190554,0.27706478,0.00120846,1.461,0,3365.5443,23.09,22828.0
694,0.02157486,0.37365718,0.00709928,1.9632,0,7039.0234,9.04,38115.0
2315,0.01116187,0.42058733,0.00976055,0.9023,1,1014.4352,9.04,7580.0
138,0.00409209,0.41136787,0.00615015,0.3382,0,615.0,0.0,811.0
3498,0.0170507,0.18517995,0.00276888,3.1306,0,16560.2959,15.06,63281.0
2445,0.00615395,0.27211794,0.00391045,0.7689,0,523.7264,24.1,4422.0
3119,0.0124018,0.49173094,0.0068541,0.8575,1,821.3322,8.03,7440.0
1581,0.00600843,0.31610056,0.00894719,0.6463,0,895.0,0.0,3630.0
2079,0.01171517,0.36362371,0.00708735,1.0954,1,1718.9754,13.05,13247.0
969,0.00372387,0.4248792,0.00390203,0.298,0,390.0,0.0,524.0
3523,0.022335,0.36445902,0.00539868,2.0836,0,8167.0355,10.04,41613.0
575,0.00988306,0.39109352,0.00919631,0.8592,1,982.718,9.04,7670.0
2392,0.01141028,0.41547941,0.00965078,0.9337,1,994.0043,9.04,7898.0
566,0.00201507,0.24047489,0.00511328,0.2849,0,511.0,0.0,662.0
858,0.00446252,0.21002468,0.00143195,0.7224,0,152.6456,124.5,2632.0
1443,0.01847639,0.47673291,0.00503801,1.3177,0,2496.2575,13.05,19247.0
2059,0.0186185,0.49507798,0.0076414,1.2786,0,2094.8965,10.04,16721.0
2707,0.00500166,0.16755525,0.00336505,1.0149,1,852.6321,29.12,8816.0
228,0.01923977,0.39652681,0.0036115,1.6497,0,4626.4137,12.05,29025.0
3465,0.00468732,0.25509908,0.00309214,0.6247,0,309.0,0.0,1334.0
1510,0.0205142,0.25683175,0.00533817,2.7157,0,13330.708,11.04,55999.0
673,0.01164659,0.21065913,0.00304776,1.8797,0,6701.4754,20.08,36262.0
2074,0.00103402,0.15927347,0.00792144,0.2207,0,792.0,0.0,940.0
1577,0.01573928,0.32698685,0.00639139,1.6366,0,5083.5344,13.05,30253.0
3106,0.01563881,0.35523747,0.00310869,1.4968,0,3496.7712,15.06,23865.0
1425,0.02295854,0.42690814,0.00253973,1.8285,0,5635.5727,10.04,34425.0
2134,0.01184132,0.40879883,0.00382485,0.9848,1,665.5212,17.07,8044.0
1681,0.00585537,0.48461453,0.00209883,0.4108,0,210.0,0.0,478.0
1603,0.00140483,0.05411499,0.00559928,0.8826,1,723.4781,138.55,6585.0
493,0.00377247,0.17389886,0.00971244,0.7376,0,971.0,0.0,4505.0
1772,0.02057176,0.41741963,0.0030669,1.6756,0,5210.4926,10.04,30438.0
236,0.01608147,0.41621355,0.00328591,1.3137,0,2674.8616,12.05,19185.0
2629,0.00922957,0.46938702,0.00705097,0.6685,0,705.0,0.0,2706.0
2889,0.01243294,0.4197739,0.0049231,1.007,1,950.2,19.08,10013.0
630,0.00138295,0.28333418,0.00934624,0.166,0,935.0,0.0,1072.0
2983,0.01620157,0.24194548,0.00994685,2.2768,0,9948.2586,12.05,46794.0
1708,0.01481347,0.3481262,0.00466014,1.4468,0,3279.2429,12.05,22322.0
3996,0.02264207,0.39495044,0.00997579,1.9492,0,7416.8573,8.03,39196.0
1360,0.02119879,0.4181139,0.00194363,1.7238,0,5369.4135,10.04,31140.0
21,0.01632296,0.38811438,0.0058364,1.4299,0,3476.8778,10.04,22715.0
997,0.00444599,0.43473546,0.00435823,0.3477,0,436.0,0.0,726.0
269,0.0049271,0.36127724,0.00659089,0.4637,0,659.0,0.0,1175.0
3125,0.007861,0.49389937,0.00298043,0.5412,0,298.0,0.0,715.0
681,0.02375738,0.31727136,0.00639962,2.5459,0,12217.9454,9.04,52641.0
2878,0.00687664,0.13100724,0.00356376,1.7847,0,6000.0162,31.12,33455.0
1091,0.00630926,0.12676864,0.00207979,1.6922,0,5199.1862,38.15,30474.0
2252,0.00105842,0.35760379,0.00757715,0.1006,0,758.0,0.0,804.0
547,0.00950757,0.3547487,0.0058187,0.9112,1,672.4075,18.07,6635.0
292,0.01507304,0.22244659,0.00783277,2.3038,0,10351.5494,14.06,47979.0
1754,0.00338499,0.16610223,0.00227783,0.6929,0,228.0,0.0,1958.0
3849,0.01143214,0.2177763,0.00763137,1.7848,0,6266.2171,16.06,33875.0
1370,0.00680393,0.3582912,0.00468541,0.6457,0,469.0,0.0,2392.0
1382,0.01971352,0.41861299,0.0013125,1.6011,0,4329.2428,12.05,27779.0
3682,0.01355843,0.31972239,0.00721619,1.4418,0,3484.5533,13.05,23199.0
504,0.00210163,0.35608693,0.00308697,0.2007,0,309.0,0.0,381.0
1571,0.0019254,0.25120221,0.00756463,0.2606,0,756.0,0.0,925.0
1454,0.01957263,0.27242566,0.00236913,2.4428,0,11147.2406,12.05,50247.0
741,0.00676978,0.30004373,0.00678228,0.7671,0,678.0,0.0,4772.0
745,0.00226778,0.19068346,0.00843448,0.4044,0,843.0,0.0,1227.0
2776,0.0076135,0.4429877,0.00364791,0.5843,0,365.0,0.0,1242.0
3457,0.0063163,0.23201008,0.00541646,0.9256,1,1012.4917,23.09,8429.0
1766,0.01395423,0.49611402,0.00167035,0.9563,1,321.6262,26.1,6268.0
2742,0.00322399,0.15925879,0.00565437,0.6883,0,565.0,0.0,3579.0
698,0.00217361,0.12469269,0.00218453,0.5927,0,226.4415,75.3,2032.0
1017,0.00787566,0.27826005,0.00645682,0.9623,1,921.7424,15.06,8469.0
2509,0.01713603,0.40933426,0.00763066,1.4233,0,3279.2106,11.04,22188.0
2660,0.00688916,0.23807676,0.00142747,0.9838,1,819.146,29.12,7495.0
3717,0.01291926,0.41388181,0.00732038,1.0613,1,1359.3692,12.05,11531.0
3527,0.01460006,0.4744804,0.00199719,1.0462,1,1133.5503,11.04,10103.0
3617,0.00617412,0.45655123,0.0010666,0.4598,0,107.0,0.0,152.0
126,0.0052994,0.21980037,0.00528329,0.8197,1,528.0,0.0,4227.0
306,0.00500192,0.35183603,0.00218007,0.4834,0,218.0,0.0,403.0
259,0.0054903,0.35945251,0.00988906,0.5193,0,989.0,0.0,2241.0
2454,0.0107542,0.42844826,0.00345188,0.8534,1,657.2503,13.05,5661.0
561,0.02061753,0.4638899,0.00973496,1.5111,0,3997.0449,8.03,25347.0
2101,0.00370498,0.33856137,0.00568038,0.3721,0,568.0,0.0,863.0
3316,0.01852619,0.40416483,0.00156676,1.5585,0,3574.0429,12.05,25326.0
1288,0.01117312,0.32704318,0.00140181,1.1616,1,1744.2884,19.08,14137.0
2701,0.02303829,0.45131253,0.00902951,1.7356,0,6043.1045,7.03,33313.0
3833,0.01054735,0.31595267,0.00588807,1.135,1,1563.6604,15.06,13896.0
2281,0.00911085,0.33617393,0.00455515,0.9215,1,909.4748,19.08,7978.0
2307,0.02050838,0.31443504,0.00966058,2.2176,0,9338.5641,9.04,45242.0
2826,0.00698798,0.426675,0.00815896,0.5568,0,816.0,0.0,1949.0
335,0.00503976,0.19679228,0.0040513,0.8707,1,482.252,31.12,5603.0
3554,0.00141642,0.22713972,0.00267525,0.212,0,268.0,0.0,305.0
380,0.00501892,0.23258485,0.00459913,0.7337,0,460.0,0.0,2595.0
200,0.00829617,0.47190884,0.00243053,0.5977,0,243.0,0.0,1240.0
703,0.00573719,0.37887252,0.00233653,0.5149,0,234.0,0.0,594.0
187,0.00747277,0.33742036,0.00971014,0.753,0,971.0,0.0,5600.0
3816,0.0218578,0.45039453,0.00239919,1.65,0,4636.6875,11.04,28810.0
919,0.01661326,0.43123096,0.00723953,1.3099,0,2897.264,10.04,20356.0
3538,0.00215462,0.2117407,0.0080513,0.346,0,805.0,0.0,1094.0
2596,0.00616729,0.4256297,0.00829062,0.4927,0,829.0,0.0,1860.0
156,0.01054668,0.32631127,0.00951683,1.0989,1,1523.2804,12.05,13144.0
1035,0.00715629,0.37284301,0.00735007,0.6526,0,735.0,0.0,2704.0
1231,0.00133539,0.14267956,0.00612295,0.3182,0,612.0,0.0,881.0
1074,0.02227089,0.45678086,0.00665009,1.6577,0,5033.1326,9.04,30419.0
12,0.00857897,0.26950777,0.00736678,1.0823,1,1535.5441,18.07,13079.0
648,0.01463834,0.21631952,0.00488145,2.3008,0,9706.8568,14.06,46096.0
3541,0.00337915,0.28430518,0.00602591,0.4041,0,603.0,0.0,866.0
3685,0.01463103,0.38624693,0.00157451,1.2879,0,2567.9241,14.06,18211.0
3293,0.02120593,0.42416219,0.00554,1.6998,0,5039.4394,9.04,31083.0
1162,0.01175993,0.2358758,0.0099515,1.6951,0,4928.9771,14.06,30784.0
