sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
169,0.01563789744139428,0.2520658938134354,0.005217380909092161,2.1093,8853.19566786796,14.177215189873419,43875.0,0.43875,0
170,0.012726742324343053,0.3954385228280283,0.00513109915766629,1.0943,1792.7619149173736,11.139240506329115,13856.0,0.13856,1
171,0.011599320667234611,0.1273871143741766,0.003654952396563145,3.0959,16181.292408168416,21.265822784810126,62747.0,0.62747,0
172,0.012523130371002656,0.13216511155116661,0.00806778231751821,3.2216,17757.191206892934,17.21518987341772,65537.0,0.65537,0
173,0.003262572464112339,0.4295472592242736,0.004624459729548619,0.2582,462.0,0.0,567.0,0.00567,0
174,0.00856789833333072,0.21869657228126166,0.0036367176345930307,1.332,2674.5843016305457,26.329113924050635,19402.0,0.19402,0
175,0.014351199820328455,0.46056509344444874,0.00433833557550253,1.0594,1224.7587340029252,10.126582278481013,10601.0,0.10601,1
176,0.014679009281598258,0.4062698834696762,0.0010707461320125077,1.2285,1715.8154964818184,20.253164556962027,13579.0,0.13579,0
177,0.012430303906964726,0.39916183430318264,0.009901054452972805,1.0588,1406.706907745694,9.113924050632912,12398.0,0.12398,1
178,0.019981962788925035,0.19161793522572618,0.004083747894244401,3.5455,19759.8668297166,12.151898734177216,69500.0,0.695,0
179,0.018096298243104544,0.19953702523094652,0.00360563611792776,3.0835,16340.359360378214,14.177215189873419,63960.0,0.6396,0
180,0.013642180821375006,0.4915620415796988,0.008101138925231191,0.9436,1176.859394539405,9.113924050632912,9264.0,0.09264,1
181,0.022205885463755074,0.3128772874919707,0.003398808969196643,2.4131,10876.343086145947,11.139240506329115,50456.0,0.50456,0
182,0.014561692881158522,0.12448254867303916,0.004476126191751858,3.9772,22939.22176756892,18.227848101265824,74695.0,0.74695,0
183,0.0006674548452006529,0.3764970212680497,0.0018503050364295217,0.0603,185.0,0.0,195.0,0.00195,0
184,0.012436117693142358,0.3046958277518563,0.0024950969214041913,1.3877,2596.3301246579654,16.20253164556962,19547.0,0.19547,0
185,0.0025633556324232243,0.16369094139503998,0.008734651317877314,0.5324,873.0,0.0,1676.0,0.01676,0
186,0.02111221177967319,0.08735776430078215,0.009904876178872153,8.217,43106.81832953376,13.164556962025317,93805.0,0.93805,0
187,0.0027530114583037214,0.17518014641775817,0.004360714706981425,0.5343,436.0,0.0,900.0,0.009,0
188,0.013768534355331773,0.3944263660332448,0.003643453316212136,1.1869,1995.5349849137076,14.177215189873419,14935.0,0.14935,1
189,0.00829010031526621,0.147200737044637,0.0021222456568848204,1.9148,6242.51339157643,31.392405063291143,35597.0,0.35597,0
190,0.014766387301239215,0.4345827552244565,0.0049004950354423656,1.1553,1567.9988295882367,12.151898734177216,13437.0,0.13437,1
191,0.004882745083291562,0.011465845572176286,0.0028604104009986807,14.4789,58381.65489678045,70.8860759493671,30389.0,0.30389,0
192,0.010980289134945946,0.28197575965548655,0.002041865347639703,1.324,1977.4983733837448,23.291139240506332,16843.0,0.16843,0
193,0.020136316421527953,0.26320322000402824,0.003511381563012572,2.6012,12038.812644555395,12.151898734177216,53428.0,0.53428,0
194,0.012705178666334895,0.309661741489331,0.008490305219498364,1.395,3541.6077329252544,14.177215189873419,22670.0,0.2267,0
195,0.0029279343188471883,0.08749483001513712,0.005626780455836036,1.1378,1766.4048881695787,43.54430379746836,9355.0,0.09355,1
196,0.00566348415016929,0.13649258522569532,0.007326535521761557,1.4108,3063.780751131418,36.45569620253165,20226.0,0.20226,0
197,0.015888121166354553,0.45848780352420665,0.003505529963023541,1.1782,1934.0448817869321,13.164556962025317,15592.0,0.15592,1
198,0.002308381962875512,0.21393911445102531,0.007605785539433844,0.3669,761.0,0.0,1397.0,0.01397,0
199,0.0008659295091548022,0.31052485320578566,0.00829496757750026,0.0948,829.0,0.0,895.0,0.00895,0
200,0.017756827282526352,0.4613935951307841,0.0013100422250610813,1.3085,2470.2592709169644,14.177215189873419,18083.0,0.18083,0
201,0.0012252400226662086,0.06563676426268145,0.0015376128616484046,0.6347,154.0,0.0,353.0,0.00353,0
202,0.009746906087483765,0.1151385705250086,0.0025048270894016504,2.8782,14410.024051024067,25.31645569620253,57564.0,0.57564,0
203,0.001588063733765302,0.48141000857848376,0.0063990560623038584,0.1122,640.0,0.0,674.0,0.00674,0
204,0.013264112148951008,0.21074663343135575,0.00886454938300258,2.1399,8802.429717744177,14.177215189873419,43302.0,0.43302,0
205,0.0013882040279567624,0.0968720181253253,0.004649822794763135,0.4872,465.0,0.0,897.0,0.00897,0
206,0.0036416317589970646,0.02174302612298628,0.007414583981209613,5.6945,32887.65410870514,68.86075949367088,33399.0,0.33399,0
207,0.012974015543993545,0.33811225553938495,0.006120851825547559,1.3046,2694.2632948553323,14.177215189873419,18579.0,0.18579,0
208,0.020730689373204693,0.15199385285500897,0.002427608685347639,4.6373,26788.097981748877,13.164556962025317,79773.0,0.79773,0
209,0.01236934280924389,0.4939218688674507,0.008696216560704885,0.8515,870.0,0.0,6204.0,0.06204,1
210,0.019778364634637082,0.46462712137802087,0.004698333846314009,1.4473,3489.962397782009,11.139240506329115,24243.0,0.24243,0
211,0.022239977909470347,0.030213223355413724,0.009066376650511632,25.0274,70605.14829041105,15.18987341772152,87725.0,0.87725,0
212,0.016279414492623302,0.024261741964585658,0.008479693567736323,22.8137,68628.45663466096,20.253164556962027,79947.0,0.79947,0
213,0.0005467526413824692,0.4868807117034461,0.007518262577719381,0.0382,752.0,0.0,769.0,0.00769,0
214,0.020472564756163745,0.30104998065130656,0.0072706420456588395,2.3121,10388.804303790272,10.126582278481013,48467.0,0.48467,0
215,0.005965578737579668,0.15170769763134853,0.005931266302108854,1.337,3109.817579064958,26.329113924050635,19321.0,0.19321,0
216,0.0022168558512869474,0.04680311689578743,0.002801658222087419,1.6104,4522.662294982026,77.9746835443038,8040.0,0.0804,0
217,0.0018729790879162972,0.434172176185646,0.009799351115851816,0.1467,980.0,0.0,1081.0,0.01081,0
218,0.007889473278239184,0.4026632610419238,0.0013183658145457507,0.6662,245.74007141131622,12.151898734177216,2443.0,0.02443,0
219,0.01757541713862742,0.040068745135713804,0.005737430992056451,14.9135,59415.95280821985,18.227848101265824,91662.0,0.91662,0
220,0.013164573257392457,0.31276138278628757,0.003974403460352365,1.4311,3048.587151618602,15.18987341772152,21813.0,0.21813,0
221,0.01760208207647311,0.4078455209274968,0.004981925516454335,1.4674,3692.110190495651,10.126582278481013,23729.0,0.23729,0
222,0.022166636367522762,0.35825366999067376,0.008621414280654358,2.1037,8566.710222273026,9.113924050632912,43198.0,0.43198,0
223,0.0025945671880432055,0.37636489381284793,0.0032678327242199726,0.2344,327.0,0.0,383.0,0.00383,0
224,0.002181190216650349,0.19583683859622872,0.006626885963999276,0.3787,663.0,0.0,1013.0,0.01013,0
225,0.012041275799410677,0.17904699478556688,0.005633440686597211,2.2866,9273.083121497266,18.227848101265824,46175.0,0.46175,0
226,0.01949756596142556,0.028490990503892796,0.0014022405630280195,23.2676,68989.6205502887,19.240506329113927,84910.0,0.8491,0
227,0.019316512689104975,0.20734812562663266,0.002339077237263635,3.1674,16885.96753417858,13.164556962025317,63982.0,0.63982,0
