sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
3031,0,0.0045675068881335275,0.10284546183826049,0.007214326771465222,1.51,4241.857542054468,34.43037974683544,22201.0,0.22201,0
3032,0,0.00426380034029741,0.23647127611837113,0.00993722382750737,0.6131,994.0,0.0,3021.0,0.03021,0
3033,0,0.0024587084182155707,0.4998048937851332,0.0037633125428413734,0.1673,376.0,0.0,432.0,0.00432,0
3034,0,0.014826969809097272,0.3349254179820136,0.006050331413778941,1.5052,4116.427329832229,13.164556962025317,25389.0,0.25389,0
3035,0,0.013241469367901215,0.2689097317595535,0.00997868202586514,1.6742,4830.52264218739,13.164556962025317,29483.0,0.29483,0
3036,0,0.006354910407440465,0.27641895380973486,0.007786099808239147,0.7817,779.0,0.0,4624.0,0.04624,0
3037,0,0.012903195813284054,0.4087347333755122,0.009538613505472717,1.0733,1579.628128669682,11.139240506329115,12281.0,0.12281,1
3038,0,0.023592323985619668,0.43126128733397834,0.006822842725234726,1.86,6529.940866203938,8.10126582278481,35783.0,0.35783,0
3039,0,0.014212723756193068,0.41741709777948743,0.003185296643097711,1.1577,1362.3370549739307,12.151898734177216,12967.0,0.12967,1
3040,0,0.016884819735369275,0.47458301961707827,0.0030023175783166645,1.2097,1550.7530177021292,11.139240506329115,13758.0,0.13758,0
3041,0,0.006494981445449441,0.4579650142961269,0.0060958424148637785,0.4822,610.0,0.0,1387.0,0.01387,0
3042,0,0.004686638074014276,0.30682184250817546,0.006401954646879437,0.5193,640.0,0.0,1664.0,0.01664,0
3043,0,0.021132715060429443,0.3191576554454602,0.007574244186872669,2.2513,9438.74123955321,10.126582278481013,45759.0,0.45759,0
3044,0,0.005594881503531963,0.4737896700780042,0.0025520258382487945,0.4015,255.0,0.0,344.0,0.00344,0
3045,0,0.019057562666580524,0.38349029172851656,0.001868326927903909,1.6896,4634.101405809233,12.151898734177216,28924.0,0.28924,0
3046,0,0.001389891679659461,0.30741934492126666,0.009233558754351799,0.1537,923.0,0.0,1040.0,0.0104,0
3047,0,0.010185605837441197,0.34873615144436937,0.00584814587208935,0.993,998.5065726174445,10.126582278481013,7815.0,0.07815,1
3048,0,0.020542335245723194,0.38838858068066096,0.0059924891115403205,1.7983,5462.068615044964,10.126582278481013,32901.0,0.32901,0
3049,0,0.0007218611003046333,0.11584962038090997,0.002778217371702986,0.2119,278.0,0.0,319.0,0.00319,0
3050,0,0.0022507887436518693,0.20822692839788928,0.004119228157461925,0.3675,412.0,0.0,637.0,0.00637,0
3051,0,0.017399173672328967,0.27612270356078317,0.004182372269489945,2.1424,8777.003508698228,12.151898734177216,43746.0,0.43746,0
3052,0,0.013090458571983307,0.3132372514309377,0.0010822908460381584,1.4209,2906.3111953065313,18.227848101265824,20791.0,0.20791,0
3053,0,0.02374715535837952,0.4470876981956661,0.0010382237021359059,1.8059,5466.55131018342,12.151898734177216,33039.0,0.33039,0
3054,0,0.022415743220019005,0.4446634140400525,0.0045442430415822575,1.714,5328.301958658605,8.10126582278481,30445.0,0.30445,0
3055,0,0.003190231526616788,0.3237714340945192,0.00949792525832327,0.335,950.0,0.0,1283.0,0.01283,0
3056,0,0.004987485422337113,0.4229378137285787,0.0015461994125376276,0.4009,155.0,0.0,463.0,0.00463,0
3057,0,0.002160453909057277,0.04343143584379531,0.007885978012259598,1.6913,5376.0,80.0,10067.0,0.10067,0
