peak_I,test_strategy,train_strategy,augmentation
892.1438,UNIFORM_RANDOM,UNIFORM_RANDOM,1
270.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
572.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1319.1389,UNIFORM_RANDOM,UNIFORM_RANDOM,1
561.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
223.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
565.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
630.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
992.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1153.6763,UNIFORM_RANDOM,UNIFORM_RANDOM,1
86.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
987.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
552.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
864.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2150.4749,UNIFORM_RANDOM,UNIFORM_RANDOM,1
480.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
546.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
148.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
565.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
781.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
999.52234,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8564.366,UNIFORM_RANDOM,UNIFORM_RANDOM,1
32751.605,UNIFORM_RANDOM,UNIFORM_RANDOM,1
962.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
721.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
708.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2935.736,UNIFORM_RANDOM,UNIFORM_RANDOM,1
931.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
975.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
999.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
288.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
30525.422,UNIFORM_RANDOM,UNIFORM_RANDOM,1
994.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
8219.846,UNIFORM_RANDOM,UNIFORM_RANDOM,1
7852.5815,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2625.0583,UNIFORM_RANDOM,UNIFORM_RANDOM,1
19504.824,UNIFORM_RANDOM,UNIFORM_RANDOM,1
313.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
791.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
