tau,gamma,rho,R0,peak_infected_frac,final_attack_rate,peak_time,epidemic_occurred,growth_rate,zone
0.02039697265625,0.4947041015625,0.0081806640625,2.40488010220214,0.03384,0.22528,9.468207220102805,1,0.16029044448598997,super-threshold (R0 > 1.5)
0.02039697265625,0.23857519531250002,0.006932617187500001,4.986704710718554,0.15101,0.60312,10.883555306250976,1,0.5072736013669311,super-threshold (R0 > 1.5)
0.00249658203125,0.4947041015625,0.006932617187500001,0.2943564494424519,0.00693,0.00759,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.00864697265625,0.4850751953125,0.0036806640625,1.039748362023474,0.00368,0.01649,0.0,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.01424658203125,0.4850751953125,0.0036806640625,1.7130689456637247,0.01049,0.09739,16.611992953096,1,-0.04681800231545288,super-threshold (R0 > 1.5)
0.00864697265625,0.2482041015625,0.0036806640625,2.032021778082451,0.01721,0.14078,22.473334747785806,1,0.07030746155355343,super-threshold (R0 > 1.5)
0.00864697265625,0.4850751953125,0.0024326171875,1.039748362023474,0.00243,0.00941,0.0,0,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.01424658203125,0.2482041015625,0.0024326171875,3.347919104360025,0.07218,0.38001,16.68809124025906,1,0.35424056665504416,super-threshold (R0 > 1.5)
0.01158447265625,0.1769501953125,0.0025556640625,3.8185497123998955,0.09143,0.45607,22.472493428438412,1,0.27048984722564673,super-threshold (R0 > 1.5)
0.01718408203125,0.1769501953125,0.0025556640625,5.664329611316734,0.17968,0.66411,14.98633254881436,1,0.5489224913554357,super-threshold (R0 > 1.5)
0.01158447265625,0.18657910156250002,0.0025556640625,3.621483391017988,0.08135,0.41598,20.028858508450476,1,0.3047940003909921,super-threshold (R0 > 1.5)
0.01158447265625,0.1769501953125,0.0035576171875000002,3.8185497123998955,0.0942,0.45528,19.069696724907665,1,0.3130469801085848,super-threshold (R0 > 1.5)
0.01718408203125,0.18657910156250002,0.0035576171875000002,5.372006953850201,0.16362,0.6346,14.672639429416947,1,0.5027605198923769,super-threshold (R0 > 1.5)
0.02333447265625,0.4234501953125,0.0070556640625000005,3.214170268492327,0.06668,0.36395,8.352202270414715,1,0.41655316043151097,super-threshold (R0 > 1.5)
0.005434082031250001,0.4234501953125,0.0070556640625000005,0.7485090903356653,0.00705,0.0122,0.0,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.02333447265625,0.4330791015625,0.0070556640625000005,3.1427077017806346,0.0636,0.35308,8.481835984298261,1,0.44103221290542144,super-threshold (R0 > 1.5)
0.02333447265625,0.4234501953125,0.008057617187500001,3.214170268492327,0.07229,0.37473,7.941365774396894,1,0.4741379378590557,super-threshold (R0 > 1.5)
0.005434082031250001,0.4330791015625,0.008057617187500001,0.7318670408068109,0.00805,0.01341,0.0,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.01745947265625,0.0537001953125,0.0048056640625,18.963936104216177,0.51647,0.97465,17.637600146227896,1,0.5716160588094432,super-threshold (R0 > 1.5)
0.02305908203125,0.0537001953125,0.0048056640625,25.04605762568474,0.58961,0.98993,13.797016347323364,1,0.752791607570022,super-threshold (R0 > 1.5)
0.01745947265625,0.3098291015625,0.0048056640625,3.2868670746371125,0.0713,0.36959,11.254184449254357,1,0.40593883695234606,super-threshold (R0 > 1.5)
0.01745947265625,0.0537001953125,0.005807617187500001,18.963936104216177,0.51277,0.97433,17.349152281273064,1,0.5522761311671978,super-threshold (R0 > 1.5)
0.02305908203125,0.3098291015625,0.005807617187500001,4.3410324579729185,0.12162,0.53123,9.395483292005629,1,0.6461429601343418,super-threshold (R0 > 1.5)
0.005709472656250001,0.30020019531250003,0.0093056640625,1.1093236025461657,0.0093,0.03199,0.0,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.01130908203125,0.30020019531250003,0.0093056640625,2.1973012878279095,0.02393,0.17664,13.524619123250005,1,0.061017289558842794,super-threshold (R0 > 1.5)
