sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
125,1,0.004604146471327987,0.16085277933827474,0.0010828656421617681,0.9732,706.9454922988675,42.53164556962025,5620.0,0.0562,1
126,0,0.002627270938390428,0.08729899636103146,0.0013367003436894232,1.0232,1022.7072784748684,76.96202531645571,3476.0,0.03476,1
127,1,0.002627270938390428,0.08729899636103146,0.0013367003436894232,1.0232,327.0,80.0,1120.0,0.0112,1
128,0,0.01586144471634666,0.46201073760511324,0.008272870710979924,1.1673,2089.678792533672,9.113924050632912,15048.0,0.15048,1
129,1,0.01586144471634666,0.46201073760511324,0.008272870710979924,1.1673,2011.5331445618244,9.113924050632912,14951.0,0.14951,1
130,0,0.005196978952114078,0.305743174137949,0.009018482930829717,0.5779,902.0,0.0,2092.0,0.02092,0
131,1,0.005196978952114078,0.305743174137949,0.009018482930829717,0.5779,902.0,0.0,2613.0,0.02613,0
132,0,0.009174748684689659,0.24577179175011482,0.007822703395780393,1.2692,2628.851450293083,16.20253164556962,18465.0,0.18465,0
133,1,0.009174748684689659,0.24577179175011482,0.007822703395780393,1.2692,2378.9507823529443,16.20253164556962,17502.0,0.17502,0
134,0,0.010103411868384548,0.27270736912692817,0.008965019857301942,1.2597,2423.5613216347483,17.21518987341772,17785.0,0.17785,0
135,1,0.010103411868384548,0.27270736912692817,0.008965019857301942,1.2597,2260.1464431884356,17.21518987341772,16540.0,0.1654,0
136,0,0.00890157837212456,0.2943210179951522,0.008035627013132506,1.0283,1103.5775952374156,11.139240506329115,10157.0,0.10157,1
137,1,0.00890157837212456,0.2943210179951522,0.008035627013132506,1.0283,1126.1869454325395,12.151898734177216,10351.0,0.10351,1
138,0,0.008375874464039552,0.26176909558720607,0.007468299563282763,1.0879,1294.56252726352,17.21518987341772,11267.0,0.11267,1
139,1,0.008375874464039552,0.26176909558720607,0.007468299563282763,1.0879,1603.4481166778091,16.20253164556962,12463.0,0.12463,1
140,0,0.010921800665719591,0.391440120468928,0.007825553417895604,0.9487,1261.121356206638,11.139240506329115,9623.0,0.09623,1
141,1,0.010921800665719591,0.391440120468928,0.007825553417895604,0.9487,787.5952696312767,8.10126582278481,8725.0,0.08725,1
142,0,0.011439796207558488,0.33778990474655074,0.009372344229916145,1.1515,1809.7300563474137,12.151898734177216,14231.0,0.14231,1
143,1,0.011439796207558488,0.33778990474655074,0.009372344229916145,1.1515,1687.7009966964729,15.18987341772152,14381.0,0.14381,1
144,0,0.008294279281336551,0.408237491530427,0.008972457379165896,0.6908,897.0,0.0,4250.0,0.0425,0
145,1,0.008294279281336551,0.408237491530427,0.008972457379165896,0.6908,897.0,0.0,3943.0,0.03943,0
146,0,0.009142582293245652,0.38757258195197253,0.00195539526409324,0.802,431.3201411970053,17.21518987341772,4544.0,0.04544,1
147,1,0.009142582293245652,0.38757258195197253,0.00195539526409324,0.802,196.0,0.0,2672.0,0.02672,1
148,0,0.008805788960136295,0.3781688399036051,0.009280548631284491,0.7917,928.0,0.0,4649.0,0.04649,0
149,1,0.008805788960136295,0.3781688399036051,0.009280548631284491,0.7917,928.0,0.0,6032.0,0.06032,0
150,0,0.010663796026350179,0.36345045219086625,0.00887299977705424,0.9976,1360.4234841604539,9.113924050632912,9854.0,0.09854,1
