sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
44,0.009589,0.14804,0.001339,1.7239,52.506834433998876,39.19597989949749,490.0,490.0,0
45,0.015345,0.306807,0.00782,1.3311,78.0,0.0,506.0,506.0,0
46,0.012339,0.234146,0.004115,1.4025,41.0,0.0,217.66666666666666,217.66666666666666,0
47,0.005292,0.397885,0.006091,0.354,61.0,0.0,75.0,75.0,0
48,0.00595,0.246127,0.002937,0.6434,29.0,0.0,53.666666666666664,53.666666666666664,0
49,0.011684,0.409866,0.009974,0.7587,100.0,0.0,180.33333333333334,180.33333333333334,0
50,0.015999,0.13564,0.004592,3.1394,607.8587960844308,32.1608040201005,3570.6666666666665,3570.6666666666665,0
51,0.008932,0.294406,0.007133,0.8075,71.0,0.0,133.33333333333334,133.33333333333334,1
52,0.007267,0.115517,0.008303,1.6743,112.85660184618708,43.21608040201005,912.3333333333334,912.3333333333334,0
53,0.0139,0.381718,0.001277,0.9691,13.0,0.0,24.333333333333332,24.333333333333332,1
54,0.009991,0.212501,0.006574,1.2513,66.0,0.0,480.6666666666667,480.6666666666667,0
55,0.003878,0.483807,0.004052,0.2134,41.0,0.0,48.666666666666664,48.666666666666664,0
56,0.002788,0.163375,0.005601,0.4541,56.0,0.0,69.33333333333333,69.33333333333333,0
57,0.011197,0.320448,0.00362,0.93,36.0,0.0,81.0,81.0,1
58,0.014634,0.272143,0.008451,1.4312,85.0,0.0,462.6666666666667,462.6666666666667,0
59,0.006646,0.437575,0.001974,0.4042,20.0,0.0,23.333333333333332,23.333333333333332,0
60,0.008652,0.184778,0.005306,1.2462,53.0,0.0,152.33333333333334,152.33333333333334,0
61,0.016163,0.457751,0.007263,0.9398,73.0,0.0,134.33333333333334,134.33333333333334,1
62,0.013232,0.089487,0.002522,3.9355,1081.9139568748421,40.201005025125625,4880.333333333333,4880.333333333333,0
63,0.004288,0.354022,0.008984,0.3224,90.0,0.0,112.0,112.0,0
64,0.004341,0.174132,0.002254,0.6635,23.0,0.0,31.0,31.0,0
65,0.01329,0.337825,0.009296,1.0471,93.0,0.0,321.3333333333333,321.3333333333333,1
66,0.016218,0.261812,0.005029,1.6487,64.01099930668518,20.100502512562812,596.0,596.0,0
67,0.008716,0.42061,0.007566,0.5515,76.0,0.0,111.66666666666667,111.66666666666667,0
68,0.006587,0.201415,0.008701,0.8705,87.0,0.0,186.33333333333334,186.33333333333334,1
69,0.014582,0.467571,0.00168,0.83,17.0,0.0,46.666666666666664,46.666666666666664,1
70,0.011133,0.073278,0.00586,4.0438,1124.8628602193742,46.23115577889447,4956.666666666667,4956.666666666667,0
71,0.002733,0.344617,0.003334,0.2111,33.0,0.0,36.666666666666664,36.666666666666664,0
72,0.003937,0.235784,0.006288,0.4444,63.0,0.0,77.33333333333333,77.33333333333333,0
73,0.010043,0.392916,0.004311,0.6803,43.0,0.0,86.66666666666667,86.66666666666667,0
74,0.013963,0.146411,0.008009,2.5383,461.37688057847413,33.16582914572864,2811.6666666666665,2811.6666666666665,0
