sim_index,tau,gamma,rho,peak_I,peak_time,final_R
2808,0.0019441951296367984,0.5083936959755614,0.00545345452869644,545.0,0,610.0
424,0.005963156834116425,0.9525444032588433,0.0001210749431460901,12.0,0,13.0
663,0.005301077148110956,0.3150759101779962,0.0026351751056107736,264.0,0,479.0
1101,0.005083138721048309,0.729841110580012,0.005244307783694511,524.0,0,651.0
1980,0.011392828878497787,0.4011824803389741,0.00833015183136059,1200.7964290448526,10,9517.0
3429,0.0007696249964839958,0.5119696175739282,0.00982426071208108,982.0,0,1006.0
1808,0.0038872582843180567,0.8211193060899084,0.008839263202823003,884.0,0,1026.0
1575,0.012747143315834007,0.07775322946932106,0.0014218408310639448,32158.415539013604,24,85925.0
2022,0.016152928531790865,0.5197018311978753,0.006677301939686539,1095.6166344609608,7,11649.0
2865,0.012400553488495246,0.310853991722994,0.000609991102418973,2798.2003489861845,19,19173.0
3602,0.0018103069326975351,0.7803210132616066,0.0095459295266604,955.0,0,1005.0
557,0.011360837770418164,0.11585079737456898,0.000537417459578284,18012.771761174008,28,65735.0
2345,0.013292767328776696,0.5380683590563933,0.0041697892868959325,719.1102486757416,11,6162.0
2595,0.016839470861500814,0.8106323862449498,0.00875283249964235,875.0,0,4449.0
3872,0.001915821786163599,0.35808601842793186,0.005351742644884177,535.0,0,614.0
3686,0.009666515670654402,0.3848552043599519,0.0031319141496298345,386.88525295882386,9,5184.0
1215,0.013429083537839434,0.09525059898731017,0.009672360978936041,28171.717731706012,17,81961.0
2391,0.014471505985256894,0.8750104620434239,0.0066971225543535125,670.0,0,1682.0
2851,0.00251324492207622,0.7857641340981035,0.0032572135483374415,326.0,0,350.0
2439,0.014375911129079391,0.43349465886962735,0.0006740432832645839,1217.0079167365668,15,11476.0
2794,0.004234144746510206,0.12465243180561876,0.007987767004753513,1724.584719552347,37,14875.0
3251,0.01208130261393387,0.6299690449073314,0.0014065015515940373,141.0,0,794.0
1494,0.0029351221100976923,0.9796762856547011,0.003868778654336099,387.0,0,417.0
1107,0.01370784463348917,0.8053911754671415,0.0008195616574082232,82.0,0,215.0
2446,0.019614254228455436,0.8500838627576057,0.00879640446628507,880.0,0,4427.0
3357,0.009871022211321726,0.5361024938850961,0.009551602350081078,955.0,0,2998.0
975,0.012561401454674477,0.7445689718501367,0.0059550890951238335,596.0,0,1642.0
444,0.009503145515992224,0.7372743565349658,0.007640784481627108,764.0,0,1335.0
3275,0.00981558745282283,0.8005844166878392,0.0005797255483758896,58.0,0,82.0
3391,0.005934454014108982,0.6066610033957508,0.009093648573130228,909.0,0,1438.0
2793,0.012508565952108891,0.5341378280613314,0.007482816521238459,748.0,0,5360.0
3303,0.0054561008080712715,0.8427505808226631,0.00015474532337629164,15.0,0,15.0
1389,0.004088578927083819,0.9450704508260117,0.009746129593965985,975.0,0,1159.0
2017,0.010945894059263236,0.37925814107453726,0.00738515133843666,1138.7876591549004,15,9707.0
2892,0.011384811737207842,0.38304700486176446,0.004323856789648733,1083.6400770862435,15,8438.0
1750,0.0035403025090820182,0.3076629197429215,0.004534694079519006,453.0,0,770.0
3943,0.009421257054094523,0.12602009231704026,0.007084313783917681,12117.45738498662,24,53209.0
1372,0.0026068658670612486,0.741890426264075,0.001371868360044375,137.0,0,148.0
3378,0.0023317633119604646,0.19829709414629873,0.002336458110800998,234.0,0,304.0
2308,0.01782797567241947,0.4653568114279786,0.001521613327746032,2264.765393556828,15,18154.0
3402,0.01356075627932622,0.0945424230658404,0.005760023936828612,28315.284065410062,19,81673.0
365,0.0027002539680892543,0.4363295365086587,0.00393659162886645,394.0,0,464.0
514,0.015029121235620784,0.8298255077391141,0.007941180201117812,794.0,0,2356.0
2980,0.004949855214624982,0.5048324586095144,0.00440585991765987,441.0,0,587.0
3078,0.009467498607489102,0.998307076362277,0.00517415946636425,517.0,0,638.0
78,0.001111268770841968,0.2308812902253777,0.0056461487372807635,565.0,0,611.0
